#RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,Open Ask,High Ask,Low Ask,Close Ask,Low Ask Yld,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size
ESH25,Market Price,2025-03-11T15:25:00.000000000Z,-5,Intraday 1Min,5587.25,5594.5,5586.75,5593.75,5499,2688,5587,5594.25,5586.5,5593.75,5587.5,5594.5,5586.75,5594,,13,37,1,9,23,43,1,8
ESH25,Market Price,2025-03-11T15:26:00.000000000Z,-5,Intraday 1Min,5593.75,5599.75,5592.25,5597.75,5686,2434,5593.75,5599.5,5592,5597.75,5594,5599.75,5592.5,5598,,8,149,1,3,8,73,1,11
ESH25,Market Price,2025-03-11T15:27:00.000000000Z,-5,Intraday 1Min,5597.75,5599.25,5588.25,5589,4607,2278,5597.75,5599.25,5588,5588.75,5598,5599.5,5588.25,5589.25,,2,31,1,14,11,50,1,15
ESH25,Market Price,2025-03-11T15:28:00.000000000Z,-5,Intraday 1Min,5588.75,5594,5587.25,5593.5,5168,2342,5588.75,5593.75,5587,5593.25,5589,5594,5587.25,5593.5,,14,37,1,10,1,145,1,9
ESH25,Market Price,2025-03-11T15:29:00.000000000Z,-5,Intraday 1Min,5593.25,5594,5584.25,5586,4394,1950,5593.25,5593.75,5584.25,5585.75,5593.5,5594,5584.5,5586,,11,50,1,3,9,70,1,13
ESH25,Market Price,2025-03-11T15:30:00.000000000Z,-5,Intraday 1Min,5585.75,5590.75,5582.75,5589.75,4997,2424,5585.75,5590.5,5582.75,5589.75,5586,5590.75,5583,5590,,6,106,1,1,13,53,1,39
ESH25,Market Price,2025-03-11T15:31:00.000000000Z,-5,Intraday 1Min,5590,5598.5,5590,5598.5,3650,1867,5589.75,5598.5,5589.75,5598.5,5590,5598.75,5590,5598.75,,4,32,1,6,39,53,1,14
ESH25,Market Price,2025-03-11T15:32:00.000000000Z,-5,Intraday 1Min,5598.75,5602.25,5596.5,5601.25,5127,2293,5598.5,5601.75,5596.25,5601,5598.75,5602.25,5596.5,5601.5,,6,166,1,19,13,75,1,21
ESH25,Market Price,2025-03-11T15:33:00.000000000Z,-5,Intraday 1Min,5601.5,5602.25,5597,5598,3603,1761,5601,5602,5596.75,5598,5601.5,5602.25,5597,5598.25,,20,38,1,17,21,56,1,10
ESH25,Market Price,2025-03-11T15:34:00.000000000Z,-5,Intraday 1Min,5598.25,5599.75,5595.75,5596,3092,1440,5598,5599.75,5595.75,5595.75,5598.25,5600,5596,5596,,17,44,1,27,9,36,1,6
ESH25,Market Price,2025-03-11T15:35:00.000000000Z,-5,Intraday 1Min,5596,5600.25,5594.75,5597.25,3201,1569,5595.75,5600.25,5594.75,5597.25,5596,5600.5,5595.25,5597.5,,27,31,1,8,3,29,1,9
ESH25,Market Price,2025-03-11T15:36:00.000000000Z,-5,Intraday 1Min,5597.5,5599,5595,5597,2580,1314,5597.25,5599,5594.75,5597,5597.5,5599.25,5595,5597.25,,7,28,1,8,9,37,1,8
ESH25,Market Price,2025-03-11T15:37:00.000000000Z,-5,Intraday 1Min,5597.25,5597.75,5588.25,5590.25,4336,1816,5597,5597.75,5588,5590.25,5597.25,5598,5588.25,5590.75,,8,102,1,14,7,96,1,15
ESH25,Market Price,2025-03-11T15:38:00.000000000Z,-5,Intraday 1Min,5590.75,5593.75,5586.25,5593,3635,1575,5590.25,5593.75,5586,5592.75,5590.75,5594,5586.25,5593,,13,67,1,6,15,211,1,7
ESH25,Market Price,2025-03-11T15:39:00.000000000Z,-5,Intraday 1Min,5593,5600.25,5592,5599.25,3165,1372,5592.75,5600.25,5591.75,5599.25,5593,5600.5,5592,5599.5,,6,110,1,11,6,86,1,6
ESH25,Market Price,2025-03-11T15:40:00.000000000Z,-5,Intraday 1Min,5599.5,5612.5,5598.5,5610.25,7056,2971,5599.25,5612.25,5598.5,5610,5599.5,5612.5,5598.75,5610.25,,10,202,1,2,6,70,1,12
ESH25,Market Price,2025-03-11T15:41:00.000000000Z,-5,Intraday 1Min,5610,5611.75,5606.25,5610,3940,1687,5610,5611.25,5606.25,5610,5610.25,5611.75,5606.5,5610.25,,2,55,1,4,13,41,1,11
ESH25,Market Price,2025-03-11T15:42:00.000000000Z,-5,Intraday 1Min,5610,5613.5,5610,5610.75,4478,1639,5610,5613.25,5609.75,5610.5,5610.25,5613.5,5610,5610.75,,3,76,1,8,11,45,1,6
ESH25,Market Price,2025-03-11T15:43:00.000000000Z,-5,Intraday 1Min,5610.5,5614.75,5610.25,5614,3616,1601,5610.5,5614.5,5610,5613.75,5610.75,5614.75,5610.25,5614,,6,53,1,9,6,51,1,10
ESH25,Market Price,2025-03-11T15:44:00.000000000Z,-5,Intraday 1Min,5614,5614.25,5607.75,5608,3928,1629,5613.75,5614.25,5607.5,5608,5614,5614.5,5607.75,5608.5,,9,50,1,11,9,34,1,13
ESH25,Market Price,2025-03-11T15:45:00.000000000Z,-5,Intraday 1Min,5608.25,5610.75,5602.75,5602.75,3469,1705,5608,5610.5,5602.5,5602.5,5608.25,5610.75,5602.75,5602.75,,11,68,1,16,2,119,1,12
ESH25,Market Price,2025-03-11T15:46:00.000000000Z,-5,Intraday 1Min,5602.75,5605,5597.5,5601.5,5101,2207,5602.5,5604.75,5597.25,5601.25,5602.75,5605,5597.5,5601.5,,15,75,1,4,12,63,1,13
ESH25,Market Price,2025-03-11T15:47:00.000000000Z,-5,Intraday 1Min,5601.5,5604,5596.5,5601.5,4260,1887,5601.25,5603.75,5596.5,5601.25,5601.5,5604,5596.75,5601.5,,4,49,1,14,12,65,1,6
ESH25,Market Price,2025-03-11T15:48:00.000000000Z,-5,Intraday 1Min,5601.5,5609,5601.25,5605.5,3874,1692,5601.25,5608.75,5601,5605.25,5601.5,5609,5601.5,5605.75,,14,81,1,14,4,107,1,13
ESH25,Market Price,2025-03-11T15:49:00.000000000Z,-5,Intraday 1Min,5605.75,5608,5603.25,5607.25,2744,1306,5605.25,5608,5603.25,5607,5605.75,5608.25,5603.5,5607.25,,12,30,1,11,13,28,1,8
ESH25,Market Price,2025-03-11T15:50:00.000000000Z,-5,Intraday 1Min,5607.25,5609.75,5605.5,5605.75,2893,1414,5607,5609.5,5605.5,5605.75,5607.25,5609.75,5605.75,5606,,11,40,1,10,6,35,1,9
ESH25,Market Price,2025-03-11T15:51:00.000000000Z,-5,Intraday 1Min,5605.75,5608.75,5603.75,5608,2477,1186,5605.75,5608.75,5603.5,5608,5606,5609,5603.75,5608.25,,9,57,1,1,9,39,1,12
ESH25,Market Price,2025-03-11T15:52:00.000000000Z,-5,Intraday 1Min,5608,5609.75,5600.25,5600.75,3392,1610,5607.75,5609.75,5600,5600.75,5608.25,5610,5600.25,5601,,16,42,1,16,12,86,1,8
ESH25,Market Price,2025-03-11T15:53:00.000000000Z,-5,Intraday 1Min,5601,5604.75,5597.5,5604.5,3824,1927,5600.75,5604.75,5597.5,5604.25,5601,5605,5597.75,5604.5,,16,42,1,9,7,53,1,9
ESH25,Market Price,2025-03-11T15:54:00.000000000Z,-5,Intraday 1Min,5604.25,5608,5603.25,5605,3448,1560,5604.25,5607.75,5603,5605,5604.5,5608,5603.25,5605.25,,8,77,1,12,9,76,1,6
ESH25,Market Price,2025-03-11T15:55:00.000000000Z,-5,Intraday 1Min,5605.25,5607.25,5602.5,5604,2483,1197,5605,5607.25,5602.25,5604,5605.25,5607.5,5602.5,5604.25,,12,47,1,1,8,30,1,17
ESH25,Market Price,2025-03-11T15:56:00.000000000Z,-5,Intraday 1Min,5604,5606,5600,5600.75,2454,1178,5603.75,5605.75,5600,5600.5,5604.25,5606,5600.25,5601,,16,65,1,19,17,67,1,18
ESH25,Market Price,2025-03-11T15:57:00.000000000Z,-5,Intraday 1Min,5601,5601,5596.5,5598.25,3583,1563,5600.5,5601,5596.5,5598,5601,5601.25,5596.75,5598.25,,19,81,1,8,17,64,1,15
ESH25,Market Price,2025-03-11T15:58:00.000000000Z,-5,Intraday 1Min,5598.25,5598.5,5588.75,5590,5490,2428,5598,5598.5,5588.75,5589.75,5598.25,5598.75,5589,5590,,8,93,1,15,14,115,1,8
ESH25,Market Price,2025-03-11T15:59:00.000000000Z,-5,Intraday 1Min,5590,5590.75,5583.75,5586.5,5938,2590,5589.75,5590.75,5583.75,5586.25,5590,5591,5584,5586.5,,15,102,1,10,7,34,1,13
ESH25,Market Price,2025-03-11T16:00:00.000000000Z,-5,Intraday 1Min,5586.25,5586.5,5580.25,5582.25,5510,2518,5586,5586.5,5580.25,5582.25,5586.5,5586.75,5580.75,5582.5,,23,53,1,3,13,42,1,16
ESH25,Market Price,2025-03-11T16:01:00.000000000Z,-5,Intraday 1Min,5582.5,5587.5,5579,5586,5497,2534,5582.25,5587.5,5579,5586,5582.5,5587.75,5579.5,5586.25,,3,72,1,12,14,60,1,9
ESH25,Market Price,2025-03-11T16:02:00.000000000Z,-5,Intraday 1Min,5586.25,5591.25,5586,5590,4046,1867,5586,5591,5585.75,5590,5586.25,5591.25,5586,5590.25,,12,49,1,12,8,82,1,10
ESH25,Market Price,2025-03-11T16:03:00.000000000Z,-5,Intraday 1Min,5590.25,5590.75,5584.75,5585.5,2893,1445,5590,5590.75,5584.5,5585.5,5590.25,5591,5584.75,5585.75,,12,49,1,12,9,33,1,4
ESH25,Market Price,2025-03-11T16:04:00.000000000Z,-5,Intraday 1Min,5585.5,5587.5,5583.5,5584.25,2882,1390,5585.5,5587.5,5583.5,5584,5585.75,5587.75,5583.75,5584.25,,11,61,1,12,4,66,1,8
ESH25,Market Price,2025-03-11T16:05:00.000000000Z,-5,Intraday 1Min,5584,5584.25,5580.5,5581.75,3456,1534,5584,5584.25,5580.5,5581.5,5584.25,5584.5,5580.75,5581.75,,12,36,1,3,9,49,1,16
ESH25,Market Price,2025-03-11T16:06:00.000000000Z,-5,Intraday 1Min,5581.75,5586.25,5578.5,5580,4009,1811,5581.5,5586.25,5578.25,5579.75,5581.75,5586.5,5578.5,5580,,4,52,1,13,16,70,1,7
ESH25,Market Price,2025-03-11T16:07:00.000000000Z,-5,Intraday 1Min,5580,5580,5572,5575.25,6582,2502,5579.75,5579.75,5572,5575.25,5580,5580,5572.25,5575.5,,13,103,1,13,6,75,1,6
ESH25,Market Price,2025-03-11T16:08:00.000000000Z,-5,Intraday 1Min,5575.5,5580.75,5575,5578.25,4572,2084,5575.25,5580.75,5575,5578,5575.5,5581,5575.25,5578.25,,13,120,1,11,7,39,1,10
ESH25,Market Price,2025-03-11T16:09:00.000000000Z,-5,Intraday 1Min,5578.25,5579.25,5572.5,5575.25,3389,1670,5578,5579.25,5572.5,5575.25,5578.25,5579.5,5572.75,5575.5,,14,46,1,12,10,41,1,6
ESH25,Market Price,2025-03-11T16:10:00.000000000Z,-5,Intraday 1Min,5575.5,5576.25,5566.25,5570,4885,1881,5575.25,5576,5566.25,5570,5575.5,5576.25,5566.5,5570.25,,12,153,1,15,4,41,1,12
ESH25,Market Price,2025-03-11T16:11:00.000000000Z,-5,Intraday 1Min,5570.25,5572,5568.25,5570.25,3552,1615,5570,5572,5568.25,5570.25,5570.25,5572.25,5568.5,5570.5,,15,53,1,12,10,43,1,17
ESH25,Market Price,2025-03-11T16:12:00.000000000Z,-5,Intraday 1Min,5570.5,5574,5568.75,5570.25,3299,1577,5570.25,5574,5568.5,5570,5570.5,5574.25,5568.75,5570.25,,12,86,1,17,15,58,1,1
ESH25,Market Price,2025-03-11T16:13:00.000000000Z,-5,Intraday 1Min,5570.25,5570.75,5565.25,5566,4097,1833,5570,5570.75,5565,5566,5570.5,5571,5565.25,5566.25,,17,164,1,5,13,151,1,16
ESH25,Market Price,2025-03-11T16:14:00.000000000Z,-5,Intraday 1Min,5566.25,5567.5,5561.5,5564,4634,1921,5566,5567.25,5561.5,5564,5566.25,5567.5,5562,5564.25,,3,168,1,10,16,38,1,13
ESH25,Market Price,2025-03-11T16:15:00.000000000Z,-5,Intraday 1Min,5564,5569,5562.25,5568.75,4506,1952,5564,5568.75,5562.25,5568.5,5564.25,5569,5562.5,5568.75,,10,67,1,14,12,57,1,10
ESH25,Market Price,2025-03-11T16:16:00.000000000Z,-5,Intraday 1Min,5568.75,5570.5,5565.75,5570.5,4634,1920,5568.5,5570.5,5565.75,5570.5,5568.75,5570.75,5566,5570.75,,14,146,1,9,9,46,1,15
ESH25,Market Price,2025-03-11T16:17:00.000000000Z,-5,Intraday 1Min,5570.5,5571.75,5564.5,5567.25,4101,1769,5570.5,5571.75,5564.25,5567.25,5570.75,5572,5564.75,5567.5,,8,127,1,9,15,50,1,14
ESH25,Market Price,2025-03-11T16:18:00.000000000Z,-5,Intraday 1Min,5567.5,5569.5,5564.5,5569.25,2469,1249,5567.25,5569.5,5564.25,5569.25,5567.5,5569.75,5564.5,5569.5,,10,124,1,11,14,37,1,16
ESH25,Market Price,2025-03-11T16:19:00.000000000Z,-5,Intraday 1Min,5569.5,5571,5566,5569.75,4070,1747,5569.25,5570.75,5565.75,5569.5,5569.5,5571,5566,5569.75,,12,132,1,15,16,37,1,7
ESH25,Market Price,2025-03-11T16:20:00.000000000Z,-5,Intraday 1Min,5569.5,5571,5567.25,5570.5,2490,1280,5569.5,5571,5567,5570.5,5569.75,5571.25,5567.25,5570.75,,13,35,1,3,7,29,1,13
ESH25,Market Price,2025-03-11T16:21:00.000000000Z,-5,Intraday 1Min,5570.75,5574.5,5568,5573.25,3187,1645,5570.5,5574.5,5568,5573.25,5570.75,5574.75,5568.25,5573.5,,4,48,1,13,13,45,1,3
ESH25,Market Price,2025-03-11T16:22:00.000000000Z,-5,Intraday 1Min,5573.25,5578.75,5573,5578.25,4642,1995,5573.25,5578.5,5572.75,5578,5573.5,5578.75,5573,5578.25,,13,55,1,7,4,44,1,12
ESH25,Market Price,2025-03-11T16:23:00.000000000Z,-5,Intraday 1Min,5578,5578.25,5571.75,5574.5,3655,1529,5578,5578.25,5571.5,5574.25,5578.25,5578.5,5571.75,5574.5,,6,109,1,14,12,50,1,4
ESH25,Market Price,2025-03-11T16:24:00.000000000Z,-5,Intraday 1Min,5574.5,5575,5570.5,5574,2403,1139,5574.25,5574.75,5570.5,5574,5574.5,5575,5570.75,5574.25,,14,45,1,2,5,78,1,11
ESH25,Market Price,2025-03-11T16:25:00.000000000Z,-5,Intraday 1Min,5574,5576,5572.75,5575.75,2300,1055,5574,5575.75,5572.5,5575.5,5574.25,5576,5572.75,5575.75,,4,30,1,15,11,37,1,5
ESH25,Market Price,2025-03-11T16:26:00.000000000Z,-5,Intraday 1Min,5575.5,5580.5,5572.25,5577,4102,1708,5575.5,5580.5,5572.25,5576.75,5575.75,5580.75,5572.5,5577.25,,13,200,1,16,5,163,1,26
ESH25,Market Price,2025-03-11T16:27:00.000000000Z,-5,Intraday 1Min,5577,5577.75,5572,5577,2844,1349,5577,5577.75,5572,5577,5577.25,5578,5572.5,5577.25,,1,71,1,6,26,31,1,9
ESH25,Market Price,2025-03-11T16:28:00.000000000Z,-5,Intraday 1Min,5577,5579,5572.25,5573.25,2548,1244,5577,5578.75,5572.25,5573.25,5577.25,5579,5572.5,5573.5,,8,49,1,2,9,27,1,15
ESH25,Market Price,2025-03-11T16:29:00.000000000Z,-5,Intraday 1Min,5573.25,5575.75,5570.75,5573.25,3195,1345,5573.25,5575.75,5570.5,5573,5573.5,5576,5570.75,5573.25,,1,77,1,14,15,123,1,12
ESH25,Market Price,2025-03-11T16:30:00.000000000Z,-5,Intraday 1Min,5573,5578,5572.75,5576.5,2998,1232,5573,5578,5572.5,5576.25,5573.25,5578.25,5572.75,5576.75,,13,34,1,14,12,72,1,13
ESH25,Market Price,2025-03-11T16:31:00.000000000Z,-5,Intraday 1Min,5576.75,5577.5,5573.25,5574,2954,1273,5576.25,5577.25,5573.25,5573.75,5576.75,5577.5,5573.5,5574.25,,22,52,1,13,13,34,1,15
ESH25,Market Price,2025-03-11T16:32:00.000000000Z,-5,Intraday 1Min,5573.75,5580.5,5571.25,5578.25,3876,1695,5573.75,5580.5,5571,5578,5574,5580.75,5571.5,5578.25,,13,98,1,17,1,65,1,4
ESH25,Market Price,2025-03-11T16:33:00.000000000Z,-5,Intraday 1Min,5578,5581.25,5577,5581,3159,1377,5578,5581.25,5577,5580.75,5578.25,5581.5,5577.25,5581,,17,54,1,16,5,141,1,1
ESH25,Market Price,2025-03-11T16:34:00.000000000Z,-5,Intraday 1Min,5581.25,5581.5,5577.5,5578.75,3131,1372,5580.75,5581.25,5577.5,5578.75,5581.25,5581.5,5577.75,5579,,16,48,1,9,18,111,1,8
ESH25,Market Price,2025-03-11T16:35:00.000000000Z,-5,Intraday 1Min,5579,5583.75,5576.75,5581,3973,1761,5578.75,5583.5,5576.5,5580.75,5579,5583.75,5576.75,5581,,9,69,1,13,6,88,1,9
ESH25,Market Price,2025-03-11T16:36:00.000000000Z,-5,Intraday 1Min,5580.75,5583.75,5574.25,5577.5,3826,1631,5580.75,5583.75,5574.25,5577.5,5581,5584,5574.75,5577.75,,11,71,1,11,9,48,1,7
ESH25,Market Price,2025-03-11T16:37:00.000000000Z,-5,Intraday 1Min,5577.5,5578.75,5571.5,5572,4005,1587,5577.5,5578.75,5571.5,5572,5577.75,5579,5571.75,5572.25,,11,110,1,13,6,203,1,9
ESH25,Market Price,2025-03-11T16:38:00.000000000Z,-5,Intraday 1Min,5572,5573.5,5569.5,5570.5,3849,1524,5572,5573.5,5569.25,5570.25,5572.25,5573.75,5569.5,5570.5,,13,82,1,8,14,83,1,11
ESH25,Market Price,2025-03-11T16:39:00.000000000Z,-5,Intraday 1Min,5570.5,5572.75,5567,5569.5,3037,1225,5570.25,5572.75,5567,5569.25,5570.5,5573,5567.75,5569.75,,7,152,1,15,11,32,1,19
ESH25,Market Price,2025-03-11T16:40:00.000000000Z,-5,Intraday 1Min,5569.75,5571.5,5564.75,5566,3040,1313,5569.25,5571.5,5564.5,5566,5569.75,5571.75,5564.75,5566.25,,16,78,1,8,19,40,1,9
ESH25,Market Price,2025-03-11T16:41:00.000000000Z,-5,Intraday 1Min,5566,5568.75,5562.5,5568.5,3316,1233,5566,5568.5,5562.5,5568.25,5566.25,5568.75,5562.75,5568.5,,7,54,1,15,9,57,1,2
ESH25,Market Price,2025-03-11T16:42:00.000000000Z,-5,Intraday 1Min,5568.5,5574.5,5567,5574,4476,1619,5568.25,5574.25,5566.75,5573.75,5568.75,5574.5,5567,5574,,15,81,1,10,18,64,1,16
ESH25,Market Price,2025-03-11T16:43:00.000000000Z,-5,Intraday 1Min,5574,5580.75,5570.5,5571.5,7516,2896,5573.75,5580.75,5570.5,5571.25,5574,5581,5570.75,5571.5,,11,51,1,6,16,101,1,13
ESH25,Market Price,2025-03-11T16:44:00.000000000Z,-5,Intraday 1Min,5571.25,5571.25,5566.5,5567.25,3563,1487,5571.25,5571.25,5566.25,5567,5571.5,5571.5,5566.5,5567.25,,7,124,1,14,13,46,1,7
ESH25,Market Price,2025-03-11T16:45:00.000000000Z,-5,Intraday 1Min,5567.25,5573.25,5566.25,5569.5,2959,1233,5567,5573,5566,5569.5,5567.25,5573.25,5566.25,5569.75,,16,58,1,16,7,50,1,13
ESH25,Market Price,2025-03-11T16:46:00.000000000Z,-5,Intraday 1Min,5569.5,5570.25,5566.75,5567.25,2547,970,5569.5,5570.25,5566.75,5567,5569.75,5570.5,5567,5567.25,,15,60,1,11,13,37,1,12
ESH25,Market Price,2025-03-11T16:47:00.000000000Z,-5,Intraday 1Min,5567,5570.25,5565.25,5568.5,3429,1492,5567,5570.25,5565,5568.25,5567.25,5570.5,5565.25,5568.5,,10,74,1,10,12,33,1,8
ESH25,Market Price,2025-03-11T16:48:00.000000000Z,-5,Intraday 1Min,5568.25,5570.75,5567.75,5569.75,2984,1175,5568.25,5570.5,5567.75,5569.5,5568.5,5570.75,5568,5569.75,,9,72,1,11,8,39,1,11
ESH25,Market Price,2025-03-11T16:49:00.000000000Z,-5,Intraday 1Min,5569.5,5573.25,5568.75,5570.75,2598,1062,5569.5,5573.25,5568.5,5570.75,5569.75,5573.5,5568.75,5571,,9,68,1,3,11,42,1,12
ESH25,Market Price,2025-03-11T16:50:00.000000000Z,-5,Intraday 1Min,5570.75,5571,5567.25,5568.75,2052,920,5570.75,5571,5567.25,5568.5,5571,5571.25,5567.5,5568.75,,4,56,1,3,12,33,1,9
ESH25,Market Price,2025-03-11T16:51:00.000000000Z,-5,Intraday 1Min,5568.75,5572.5,5568,5571,1925,972,5568.5,5572.25,5567.75,5570.75,5568.75,5572.5,5568,5571,,3,27,1,2,6,38,1,16
ESH25,Market Price,2025-03-11T16:52:00.000000000Z,-5,Intraday 1Min,5571,5572.5,5566.25,5567.5,2297,1091,5570.75,5572.25,5566.25,5567.25,5571,5572.5,5566.5,5567.75,,2,49,1,17,15,32,1,18
ESH25,Market Price,2025-03-11T16:53:00.000000000Z,-5,Intraday 1Min,5567.25,5567.5,5557,5557.5,5860,2131,5567.25,5567.5,5556.75,5557.5,5567.75,5567.75,5557,5557.75,,16,150,1,3,18,98,1,19
ESH25,Market Price,2025-03-11T16:54:00.000000000Z,-5,Intraday 1Min,5557.5,5560.25,5555.5,5560,4277,1694,5557.5,5560.25,5555.25,5559.75,5557.75,5560.5,5555.5,5560,,2,125,1,7,19,48,1,16
ESH25,Market Price,2025-03-11T16:55:00.000000000Z,-5,Intraday 1Min,5559.75,5564.5,5559.25,5561,3644,1526,5559.75,5564.5,5559.25,5560.75,5560,5564.75,5559.5,5561,,9,34,1,13,16,69,1,7
ESH25,Market Price,2025-03-11T16:56:00.000000000Z,-5,Intraday 1Min,5561,5563,5557,5557.75,2995,1114,5560.75,5562.75,5557,5557.5,5561,5563,5557.25,5558,,13,43,1,12,6,58,1,16
ESH25,Market Price,2025-03-11T16:57:00.000000000Z,-5,Intraday 1Min,5557.5,5558,5550,5551,6334,2260,5557.5,5558,5550,5550.75,5557.75,5558.25,5550.25,5551,,12,117,1,12,4,97,1,5
ESH25,Market Price,2025-03-11T16:58:00.000000000Z,-5,Intraday 1Min,5550.75,5556.5,5550.5,5555.75,5030,1739,5550.75,5556.5,5550.25,5555.75,5551,5556.75,5550.5,5556,,11,118,1,11,5,57,1,5
ESH25,Market Price,2025-03-11T16:59:00.000000000Z,-5,Intraday 1Min,5556,5559,5554.25,5557.25,3531,1407,5555.75,5558.75,5554,5557.25,5556,5559,5554.5,5557.5,,11,226,1,8,2,51,1,7
ESH25,Market Price,2025-03-11T17:00:00.000000000Z,-5,Intraday 1Min,5557.25,5558,5554,5554.5,2438,925,5557.25,5557.75,5553.75,5554,5557.5,5558,5554,5554.5,,8,82,1,12,6,118,1,15
ESH25,Market Price,2025-03-11T17:01:00.000000000Z,-5,Intraday 1Min,5554.5,5555.5,5552,5552.5,1740,882,5554,5555.25,5552,5552.5,5554.5,5555.5,5552.25,5552.75,,12,38,1,10,14,46,1,23
ESH25,Market Price,2025-03-11T17:02:00.000000000Z,-5,Intraday 1Min,5552.75,5552.75,5548.25,5550.75,4523,1799,5552.5,5552.75,5548.25,5550.75,5552.75,5553,5548.5,5551,,11,71,1,3,23,120,1,17
ESH25,Market Price,2025-03-11T17:03:00.000000000Z,-5,Intraday 1Min,5551,5554.25,5549.75,5552.25,3577,1519,5550.75,5554,5549.5,5552.25,5551,5554.25,5549.75,5552.5,,4,106,1,12,17,114,1,19
ESH25,Market Price,2025-03-11T17:04:00.000000000Z,-5,Intraday 1Min,5552.5,5553.75,5548.75,5551.25,3132,1369,5552.25,5553.5,5548.75,5551.25,5552.5,5553.75,5549,5551.5,,13,72,1,11,19,44,1,6
ESH25,Market Price,2025-03-11T17:05:00.000000000Z,-5,Intraday 1Min,5551.5,5554.5,5550.5,5552.75,2526,1198,5551.25,5554.25,5550.5,5552.5,5551.5,5554.5,5550.75,5552.75,,11,57,1,6,3,37,1,10
ESH25,Market Price,2025-03-11T17:06:00.000000000Z,-5,Intraday 1Min,5552.5,5553,5547.25,5549.5,2825,1246,5552.5,5553,5547.25,5549.25,5552.75,5553.25,5547.5,5549.5,,6,71,1,19,9,35,1,6
ESH25,Market Price,2025-03-11T17:07:00.000000000Z,-5,Intraday 1Min,5549.5,5551.25,5546.25,5551,2937,1191,5549.25,5551,5546.25,5550.75,5549.5,5551.25,5546.5,5551,,19,36,1,8,5,38,1,10
ESH25,Market Price,2025-03-11T17:08:00.000000000Z,-5,Intraday 1Min,5551,5551.75,5547.5,5547.75,2486,1061,5550.75,5551.75,5547.5,5547.75,5551,5552,5547.75,5548,,8,41,1,10,9,43,1,2
ESH25,Market Price,2025-03-11T17:09:00.000000000Z,-5,Intraday 1Min,5547.75,5553,5547.25,5551.25,2635,1091,5547.75,5552.75,5547,5551.25,5548,5553,5547.25,5551.5,,10,38,1,14,4,57,1,2
ESH25,Market Price,2025-03-11T17:10:00.000000000Z,-5,Intraday 1Min,5551.5,5554.25,5551,5551.75,3328,1350,5551.25,5554.25,5550.75,5551.75,5551.75,5554.5,5551,5552,,14,74,1,13,15,55,1,10
ESH25,Market Price,2025-03-11T17:11:00.000000000Z,-5,Intraday 1Min,5552,5553.75,5547.75,5548.75,2512,1065,5551.75,5553.75,5547.5,5548.5,5552,5554,5547.75,5548.75,,13,48,1,8,9,44,1,4
ESH25,Market Price,2025-03-11T17:12:00.000000000Z,-5,Intraday 1Min,5548.5,5550,5546.25,5547.75,3099,1334,5548.5,5549.75,5546.25,5547.75,5548.75,5550,5546.75,5548,,9,110,1,8,4,28,1,5
ESH25,Market Price,2025-03-11T17:13:00.000000000Z,-5,Intraday 1Min,5548,5551.75,5548,5551,2522,1079,5547.75,5551.5,5547.75,5550.75,5548,5551.75,5548,5551.25,,8,103,1,17,4,41,1,13
ESH25,Market Price,2025-03-11T17:14:00.000000000Z,-5,Intraday 1Min,5551.25,5551.75,5547.5,5548,2292,964,5550.75,5551.5,5547.25,5548,5551.25,5552,5547.5,5548.25,,17,64,1,7,11,25,1,6
ESH25,Market Price,2025-03-11T17:15:00.000000000Z,-5,Intraday 1Min,5548.25,5552.25,5545.5,5552.25,3261,1361,5548,5552,5545.5,5552,5548.25,5552.25,5545.75,5552.25,,7,41,1,7,5,57,1,16
ESH25,Market Price,2025-03-11T17:16:00.000000000Z,-5,Intraday 1Min,5552.25,5553.5,5549.25,5551.5,2759,1223,5552,5553.25,5549,5551.5,5552.25,5553.5,5549.25,5551.75,,8,43,1,15,16,41,1,8
